Año;Mes;Período;Operador;Línea;Servicio;Tipo de Tracción;TK Remolcados (1);TK Coche Motor (2);TK Eléctricos (3);Trenes Kilómetro (TK) (1+2+3);Variación % TK;CK Locomotoras (4);CK Remolcados (5);CK Coche Motor (6);CK Eléctricos (7);Coches Kilómetro (CK) (5+6+7);Varicaión % CK;Velocidad Comercial Trenes Diésel;Variación % Velocidad Comercial TD;Velocidad Comercial Trenes Eléctricos;Variación % Velocidad Comercial TE;Form. Media Trenes Remolcados;Form. Media Trenes Coche Motor;Form. Media Trenes Eléctricos;Asientos Ofrecidos Coches Remolcados;Asientos Ofrecidos Coches Motor;Asientos Ofrecidos Coches Eléctrico;Asientos Prom. x C. Remolcados;Asientos Prom. x C. Motor;Asientos Prom. x C. Eléctricos;Trenes Programados;Trenes Cancelados;Trenes Corridos (TC);Variación % TC;Trenes Puntuales;Trenes Atrasados;Regularidad Absoluta;RA 95%;RA 95%+;Regularidad Relativa;Cumplimiento del Programa;Columna1;Pasajeros Pagos (PAX);Variación % PAX;PAX Día Habil (promedio estimado);Variación % Día Hábil;PAX x Tren;PAX x Coche;Variación % Pax x Coche;Capacidad x Coche (4xm2);AJUSTE;Ocupación Media (PaxKm/CocheKm);Variación % Ocupacion Media;% de Ocupación Media PAX;Variación % Ocupación PAX;PAX Kilómetro;PAX Recorrido Medio;Vaciación % PAX Recorrido Medio;PAX Desestacionalizados;Columna2;Columna3;Variación % Indicadores de Confort;Recaudación Vta. Boletos $;Tarifa Media $;TARIFA como % del Salario medio (44 bol x mes);Tarifa Media US Dólar;Indice Dia Habil;Km. Línea (entre cabeceras) en Servicio;Km. De Vía (entre cabeceras);Cantidad de Estaciones en Servicio;Personal;Recaudación/Km. Línea (PESOS);Recaudación/Km. Línea (DÓLAR US);Recaudación/Trenes Corridos (PESOS);Recaudación/Trenes Corridos (DÓLAR US);Recaudación/Coche Kilómetro (PESOS);Recaudación/Coche Kilómetro (DÓLAR US);Recaudación/Pasajeros Kilómetro (PESOS);Recaudación/Pasajeros Kilómetro (DÓLAR US);Recaudación/Personal (PESOS);Recaudación/Personal (DÓLAR US);Pasajeros Pagos/Personal;Trenes corridos/Personal;Pasajeros Pagos/Km. Línea;Pasajeros Pagos/Estaciones;UTILIZACIÓN DE INFRAESTRUCTURA: Densidad vinculada a la demanda (Pax Km/Km Línea);UTILIZACIÓN DE INFRAESTRUCTURA: Densidad vinculada a la oferta (Coches Km/Km Línea);Coches en Servicio;Pax/Coches en Servicio;OBSERVACIONES;Cotización Dólar US;TC Remolcados;;Periodo;DÓLAR - Tipo de cambio nominal promedio mensual (BCRA);Ingreso Medio Centros Urbanos (promedios mensuales en base a trimestralers);5/26/2026;PAX;TC;Ocupación Media (PaxKm/CocheKm);% Ocupación Media (PaxKm/CocheKm/Capacidad x Coche);Regularidad Absoluta;;Tarifa Media;Tarifa Media Dolares;Pasajeros Totales (estimados);Evasión Estimada;Observaciones;Captación Media (Pax x Coche);Trenes Kilómetro;Coches Kilómetro;;Estaciones en servicio;;;PAX Dìa Habil
2019;Noviembre;November-2019;SOFSE;Roca;ROC - Ezeiza-Cañuelas-Monte-Lobos (d);Diésel;51,289;;;51,289;-0.4%;51,289;153,866;;;153,866;-0.4%;41.3;0.0%;;;3.0;;;440,928;;;96;;;1,620;89;1,531;-0.4%;1,369;162;84.51%;95.00%;;89.42%;94.51%;;112,884;24.9%;4,342;26.3%;74;25;25.4%;168;1;16.7;25.4%;9.94%;25.4%;2,568,630;22.8;0.0%;110,692;;;-13.22%;;;;;26.00;112.041;112.04;16;;;;;;;;;;;;;;1,008;7,055;22,926;1,373;;;;63.01;;;;;;;;;;;;;;;;;;;;;;;;;
2019;Diciembre;December-2019;SOFSE;Roca;ROC - Ezeiza-Cañuelas-Monte-Lobos (d);Diésel;54,036;;;54,036;5.4%;54,036;162,107;;;162,107;5.4%;41.3;0.0%;;;3.0;;;464,544;;;96;;;1,649;36;1,613;5.4%;1,515;98;91.87%;95.00%;;93.92%;97.82%;;98,673;20.3%;3,685;13.5%;61;20;14.1%;168;1;13.9;14.1%;8.24%;14.1%;2,245,264;22.8;0.0%;97,487;;;-5.87%;;;;;26.78;112.041;112.04;16;;;;;;;;;;;;;;881;6,167;20,040;1,447;;;;63.01;;;;;;;;;;;;;;;;;;;;;;;;;
2020;Enero;January-2020;SOFSE;Roca;ROC - Ezeiza-Cañuelas-Monte-Lobos (d);Diésel;56,381;;;56,381;2.3%;56,381;169,142;;;169,142;2.3%;41.3;0.0%;;;3.0;;;484,704;;;96;;;1,692;9;1,683;2.3%;1,617;66;95.57%;95.00%;;96.08%;99.47%;;103,305;19.6%;3,785;19.6%;61;20;16.9%;168;1;13.9;16.9%;8.27%;16.9%;2,350,663;22.8;0.0%;102,988;;;-7.87%;;;;;27.29;112.041;112.04;16;;;;;;;;;;;;;;922;6,457;20,980;1,510;;;;62.98;;;;;;;;;;;;;;;;;;;;;;;;;
2020;Febrero;February-2020;SOFSE;Roca;ROC - Ezeiza-Cañuelas-Monte-Lobos (d);Diésel;50,518;;;50,518;4.4%;50,518;151,554;;;151,554;4.4%;41.3;0.0%;;;3.0;;;434,304;;;96;;;1,544;36;1,508;4.4%;1,420;88;91.97%;95.00%;;94.16%;97.67%;;99,771;15.0%;4,074;16.5%;66;22;10.1%;168;1;15.0;10.1%;8.92%;10.1%;2,270,249;22.8;0.0%;103,195;;;-4.05%;;;;;24.49;112.041;112.04;16;;;;;;;;;;;;;;890;6,236;20,263;1,353;;;;63.58;;;;;;;;;;;;;;;;;;;;;;;;;
2020;Marzo;March-2020;SOFSE;Roca;ROC - Ezeiza-Cañuelas-Monte-Lobos (d);Diésel;41,098;;;41,098;-23.8%;41,098;123,294;;;123,294;-23.8%;41.3;0.0%;;;3.0;;;373,536;;;96;;;1,548;251;1,297;-19.5%;1,251;46;80.81%;95.00%;;96.45%;83.79%;;63,577;-44.8%;2,420;-46.4%;49;16;-31.4%;168;1;10.0;-38.5%;5.92%;-38.5%;1,227,036;19.3;-15.2%;59,079;;;17.04%;;;;;26.27;31.687;31.69;10;;;;;;;;;;;;;;2,006;6,358;38,724;3,891;;;Servicios Cañuelas-Lobos y Cañuelas-Monte suspendidos por Cuarentena Covid-19;65.20;;;;;;;;;;;;;;;;;;;;;;;;;
2020;Abril;April-2020;SOFSE;Roca;ROC - Ezeiza-Cañuelas-Monte-Lobos (d);Diésel;11,566;;;11,566;-77.8%;11,566;34,697;;;34,697;-77.8%;41.3;0.0%;;;3.0;;;105,120;;;96;;;1,277;912;365;-76.5%;357;8;27.96%;95.00%;;97.81%;28.58%;;5,063;-95.4%;200;-95.4%;14;5;-80.2%;168;1;2.8;-82.3%;1.68%;-82.3%;97,716;19.3;-15.2%;4,867;;;27.86%;;;;;25.27;31.687;31.69;10;;;;;;;;;;;;;;160;506;3,084;1,095;;;Servicios Cañuelas-Lobos y Cañuelas-Monte suspendidos por Cuarentena Covid-19;67.87;;;;;;;;;;;;;;;;;;;;;;;;;
2020;Mayo;May-2020;SOFSE;Roca;ROC - Ezeiza-Cañuelas-Monte-Lobos (d);Diésel;11,883;;;11,883;-77.6%;11,883;35,648;;;35,648;-77.6%;41.3;0.0%;;;3.0;;;108,000;;;96;;;1,302;927;375;-76.3%;359;16;27.57%;95.00%;;95.73%;28.80%;;7,094;-93.6%;273;-93.4%;19;6;-73.2%;168;1;3.8;-75.9%;2.29%;-75.9%;136,914;19.3;-15.2%;6,880;;;24.85%;;;;;25.98;31.687;31.69;10;;;;;;;;;;;;;;224;709;4,321;1,125;;;Servicios Cañuelas-Lobos y Cañuelas-Monte suspendidos por Cuarentena Covid-19;70.05;;;;;;;;;;;;;;;;;;;;;;;;;
2020;Junio;June-2020;SOFSE;Roca;ROC - Ezeiza-Cañuelas-Monte-Lobos (d);Diésel;11,851;;;11,851;-76.9%;11,851;35,553;;;35,553;-76.9%;41.3;0.0%;;;3.0;;;107,712;;;96;;;1,260;886;374;-75.6%;348;26;27.62%;95.00%;;93.05%;29.68%;;8,426;-91.0%;326;-91.1%;23;8;-63.0%;168;1;4.6;-66.8%;2.72%;-66.8%;162,622;19.3;-15.2%;9,200;;;19.91%;;;;;25.85;31.687;31.69;10;;;;;;;;;;;;;;266;843;5,132;1,122;;;Servicios Cañuelas-Lobos y Cañuelas-Monte suspendidos por Cuarentena Covid-19;72.52;;;;;;;;;;;;;;;;;;;;;;;;;
2020;Julio;July-2020;SOFSE;Roca;ROC - Ezeiza-Cañuelas-Monte-Lobos (d);Diésel;12,295;;;12,295;-77.6%;12,295;36,884;;;36,884;-77.6%;41.3;0.0%;;;3.0;;;111,744;;;96;;;1,302;914;388;-76.3%;383;5;29.42%;95.00%;;98.71%;29.80%;;4,258;-95.8%;165;-95.5%;11;4;-82.2%;168;1;2.2;-84.0%;1.33%;-84.0%;82,179;19.3;-15.2%;4,493;;;28.75%;;;;;25.78;31.687;31.69;10;;;;;;;;;;;;;;134;426;2,593;1,164;;;Servicios Cañuelas-Lobos y Cañuelas-Monte suspendidos por Cuarentena Covid-19;75.32;;;;;;;;;;;;;;;;;;;;;;;;;
2020;Agosto;August-2020;SOFSE;Roca;ROC - Ezeiza-Cañuelas-Monte-Lobos (d);Diésel;12,136;;;12,136;-78.3%;12,136;36,408;;;36,408;-78.3%;41.3;0.0%;;;3.0;;;110,304;;;96;;;1,302;919;383;-77.1%;375;8;28.80%;95.00%;;97.91%;29.42%;;5,084;-95.6%;192;-95.5%;13;4;-80.9%;168;1;2.7;-82.9%;1.60%;-82.9%;98,121;19.3;-15.2%;5,227;;;27.73%;;;;;26.49;31.687;31.69;10;;;;;;;;;;;;;;160;508;3,097;1,149;;;Servicios Cañuelas-Lobos y Cañuelas-Monte suspendidos por Cuarentena Covid-19;77.49;;;;;;;;;;;;;;;;;;;;;;;;;
2020;Septiembre;September-2020;SOFSE;Roca;ROC - Ezeiza-Cañuelas-Monte-Lobos (d);Diésel;11,471;;;11,471;-79.0%;11,471;34,412;;;34,412;-79.0%;41.3;0.0%;;;3.0;;;104,256;;;96;;;1,260;898;362;-77.8%;358;4;28.41%;95.00%;;98.90%;28.73%;;6,174;-94.8%;230;-94.9%;17;6;-76.6%;168;1;3.5;-79.0%;2.06%;-79.0%;119,158;19.3;-15.2%;6,145;;;25.87%;;;;;26.80;31.687;31.69;10;;;;;;;;;;;;;;195;617;3,760;1,086;;;Servicios Cañuelas-Lobos y Cañuelas-Monte suspendidos por Cuarentena Covid-19;79.43;;;;;;;;;;;;;;;;;;;;;;;;;
2020;Octubre;October-2020;SOFSE;Roca;ROC - Ezeiza-Cañuelas-Monte-Lobos (d);Diésel;12,421;;;12,421;-77.9%;12,421;37,264;;;37,264;-77.9%;41.3;0.0%;;;3.0;;;112,896;;;96;;;1,302;910;392;-76.7%;386;6;29.65%;95.00%;;98.47%;30.11%;;7,226;-93.7%;268;-93.7%;18;6;-73.2%;168;1;3.7;-75.9%;2.23%;-75.9%;139,462;19.3;-15.2%;6,913;;;24.59%;;;;;27.00;31.687;31.69;10;;;;;;;;;;;;;;228;723;4,401;1,176;;;Servicios Cañuelas-Lobos y Cañuelas-Monte suspendidos por Cuarentena Covid-19;83.13;;;;;;;;;;;;;;;;;;;;;;;;;
2020;Noviembre;November-2020;SOFSE;Roca;ROC - Ezeiza-Cañuelas-Monte-Lobos (d);Diésel;15,115;;;15,115;-70.5%;15,115;45,344;;;45,344;-70.5%;41.3;0.0%;;;3.0;;;137,376;;;96;;;1,260;783;477;-68.8%;462;15;36.67%;95.00%;;96.86%;37.86%;;11,147;-90.1%;432;-90.0%;23;8;-68.3%;168;1;4.7;-71.6%;2.82%;-71.6%;215,137;19.3;-15.2%;10,931;;;24.37%;;;;;25.78;31.687;31.69;10;;;;;;;;;;;;;;352;1,115;6,789;1,431;;;Servicios Cañuelas-Lobos y Cañuelas-Monte reahbilitados a partir del 23/11;85.48;;;;;;;;;;;;;;;;;;;;;;;;;
2020;Diciembre;December-2020;SOFSE;Roca;ROC - Ezeiza-Cañuelas-Monte-Lobos (d);Diésel;19,296;;;19,296;-64.3%;19,296;57,888;;;57,888;-64.3%;41.3;0.0%;;;3.0;;;165,888;;;96;;;1,302;726;576;-64.3%;566;10;43.47%;95.00%;;98.26%;44.24%;;16,181;-83.6%;616;-83.3%;28;9;-54.1%;168;1;6.4;-54.1%;3.79%;-54.1%;368,192;22.8;0.0%;15,986;;;14.64%;;;;;26.27;112.041;112.04;16;;;;;;;;;;;;;;144;1,011;3,286;517;;;;88.18;;;;;;;;;;;;;;;;;;;;;;;;;
2021;Enero;January-2021;SOFSE;Roca;ROC - Ezeiza-Cañuelas-Monte-Lobos (d);Diésel;19,698;;;19,698;-65.1%;19,698;59,094;;;59,094;-65.1%;41.3;0.0%;;;3.0;;;169,344;;;96;;;1,302;714;588;-65.1%;578;10;44.39%;95.00%;;98.30%;45.16%;;18,358;-82.2%;693;-81.7%;31;10;-49.1%;168;1;7.1;-49.1%;4.21%;-49.1%;417,729;22.8;0.0%;18,302;;;11.79%;;;;;26.49;112.041;112.04;16;;;;;;;;;;;;;;164;1,147;3,728;527;;;;91.47;;;;;;;;;;;;;;;;;;;;;;;;;
2021;Febrero;February-2021;SOFSE;Roca;ROC - Ezeiza-Cañuelas-Monte-Lobos (d);Diésel;17,487;;;17,487;-65.4%;17,487;52,461;;;52,461;-65.4%;41.3;0.0%;;;3.0;;;150,336;;;96;;;1,176;654;522;-65.4%;497;25;42.26%;95.00%;;95.21%;44.39%;;18,632;-81.3%;784;-80.8%;36;12;-46.1%;168;1;8.1;-46.1%;4.81%;-46.1%;423,964;22.8;0.0%;19,271;;;10.06%;;;;;23.78;112.041;112.04;16;;;;;;;;;;;;;;166;1,165;3,784;468;;;;94.00;;;;;;;;;;;;;;;;;;;;;;;;;
2021;Marzo;March-2021;SOFSE;Roca;ROC - Ezeiza-Cañuelas-Monte-Lobos (d);Diésel;20,368;;;20,368;-50.4%;20,368;61,104;;;61,104;-50.4%;41.3;0.0%;;;3.0;;;175,104;;;96;;;1,302;694;608;-53.1%;589;19;45.24%;95.00%;;96.88%;46.70%;;22,939;-63.9%;841;-65.3%;38;13;-23.0%;168;1;8.5;-14.2%;5.08%;-14.2%;521,968;22.8;17.9%;21,316;;;-5.29%;;;;;27.29;112.041;112.04;16;;;;;;;;;;;;;;205;1,434;4,659;545;;;;96.63;;;;;;;;;;;;;;;;;;;;;;;;;
2021;Abril;April-2021;SOFSE;Roca;ROC - Ezeiza-Cañuelas-Monte-Lobos (d);Diésel;48,408;;;48,408;318.5%;48,408;145,223;;;145,223;318.5%;41.3;0.0%;;;3.0;;;416,160;;;96;;;1,568;123;1,445;295.9%;1,389;56;88.58%;95.00%;;96.12%;92.16%;;28,072;454.5%;1,068;432.9%;19;6;40.1%;168;1;4.4;56.2%;2.62%;56.2%;638,767;22.8;17.9%;26,985;;;29.12%;;;;;26.29;112.041;112.04;16;;;;;;;;;;;;;;251;1,755;5,701;1,296;;;;98.53;;;;;;;;;;;;;;;;;;;;;;;;;
2021;Mayo;May-2021;SOFSE;Roca;ROC - Ezeiza-Cañuelas-Monte-Lobos (d);Diésel;52,327;;;52,327;340.4%;52,327;156,981;;;156,981;340.4%;41.3;0.0%;;;3.0;;;449,856;;;96;;;1,599;37;1,562;316.5%;1,509;53;94.37%;95.00%;;96.61%;97.69%;;22,568;218.1%;876;220.8%;14;5;-23.6%;168;1;3.3;-14.8%;1.95%;-14.8%;513,526;22.8;17.9%;21,887;;;69.02%;;;;;25.76;112.041;112.04;16;;;;;;;;;;;;;;201;1,411;4,583;1,401;;;;99.61;;;;;;;;;;;;;;;;;;;;;;;;;
2021;Junio;June-2021;SOFSE;Roca;ROC - Ezeiza-Cañuelas-Monte-Lobos (d);Diésel;51,590;;;51,590;335.3%;51,590;154,770;;;154,770;335.3%;41.3;0.0%;;;3.0;;;443,520;;;96;;;1,591;51;1,540;311.8%;1,473;67;92.58%;95.00%;;95.65%;96.79%;;25,193;199.0%;958;194.0%;16;5;-27.4%;168;1;3.7;-19.0%;2.20%;-19.0%;573,257;22.8;17.9%;27,508;;;70.35%;;;;;26.29;112.041;112.04;16;;;;;;;;;;;;;;225;1,575;5,116;1,381;;;;100.62;;;;;;;;;;;;;;;;;;;;;;;;;
2021;Julio;July-2021;SOFSE;Roca;ROC - Ezeiza-Cañuelas-Monte-Lobos (d);Diésel;53,835;;;53,835;337.9%;53,835;161,504;;;161,504;337.9%;41.3;0.0%;;;3.0;;;462,816;;;96;;;1,637;30;1,607;314.2%;1,514;93;92.49%;95.00%;;94.21%;98.17%;;31,141;631.4%;1,153;598.3%;19;6;76.6%;168;1;4.4;96.9%;2.61%;96.9%;708,601;22.8;17.9%;32,858;;;12.13%;;;;;27.00;112.041;112.04;16;;;;;;;;;;;;;;278;1,946;6,324;1,441;;;;101.62;;;;;;;;;;;;;;;;;;;;;;;;;
2021;Agosto;August-2021;SOFSE;Roca;ROC - Ezeiza-Cañuelas-Monte-Lobos (d);Diésel;53,902;;;53,902;344.1%;53,902;161,705;;;161,705;344.1%;41.3;0.0%;;;3.0;;;463,392;;;96;;;1,633;24;1,609;320.1%;1,559;50;95.47%;95.00%;;96.89%;98.53%;;41,176;709.9%;1,538;701.1%;26;9;92.8%;168;1;5.8;115.0%;3.45%;115.0%;936,943;22.8;17.9%;42,336;;;4.63%;;;;;26.78;112.041;112.04;16;;;;;;;;;;;;;;368;2,574;8,363;1,443;;;;102.57;;;;;;;;;;;;;;;;;;;;;;;;;
2021;Septiembre;September-2021;SOFSE;Roca;ROC - Ezeiza-Cañuelas-Monte-Lobos (d);Diésel;51,590;;;51,590;349.8%;51,590;154,770;;;154,770;349.8%;41.3;0.0%;;;3.0;;;443,520;;;96;;;1,606;66;1,540;325.4%;1,484;56;92.40%;95.00%;;96.36%;95.89%;;40,168;550.6%;1,499;550.6%;26;9;52.9%;168;1;5.9;70.5%;3.52%;70.5%;914,007;22.8;17.9%;39,977;;;27.76%;;;;;26.80;112.041;112.04;16;;;;;;;;;;;;;;359;2,511;8,158;1,381;;;;103.16;;;;;;;;;;;;;;;;;;;;;;;;;
2021;Octubre;October-2021;SOFSE;Roca;ROC - Ezeiza-Cañuelas-Monte-Lobos (d);Diésel;52,964;;;52,964;326.4%;52,964;158,891;;;158,891;326.4%;41.3;0.0%;;;3.0;;;455,328;;;96;;;1,607;26;1,581;303.3%;1,513;68;94.15%;95.00%;;95.70%;98.38%;;50,922;604.7%;1,960;632.4%;32;11;74.7%;168;1;7.3;94.9%;4.34%;94.9%;1,158,709;22.8;17.9%;48,713;;;11.16%;;;;;25.98;112.041;112.04;16;;;;;;;;;;;;;;454;3,183;10,342;1,418;;;;104.60;;;;;;;;;;;;;;;;;;;;;;;;;
2021;Noviembre;November-2021;SOFSE;Roca;ROC - Ezeiza-Cañuelas-Monte-Lobos (d);Diésel;52,059;;;52,059;244.4%;52,059;156,177;;;156,177;244.4%;41.3;0.0%;;;3.0;;;447,552;;;96;;;1,591;37;1,554;225.8%;1,485;69;93.34%;95.00%;;95.56%;97.67%;;49,192;341.3%;1,887;336.4%;32;11;35.5%;168;1;7.2;51.1%;4.27%;51.1%;1,119,344;22.8;17.9%;48,237;;;17.70%;;;;;26.07;112.041;112.04;16;;;;;;;;;;;;;;439;3,075;9,990;1,394;;;;105.25;;;;;;;;;;;;;;;;;;;;;;;;;
2021;Diciembre;December-2021;SOFSE;Roca;ROC - Ezeiza-Cañuelas-Monte-Lobos (d);Diésel;52,026;;;52,026;169.6%;52,026;156,077;;;156,077;169.6%;41.3;0.0%;;;3.0;;;447,264;;;96;;;1,622;69;1,553;169.6%;1,468;85;90.51%;95.00%;;94.53%;95.75%;;51,424;217.8%;1,900;208.4%;33;11;17.9%;168;1;7.5;17.9%;4.46%;17.9%;1,170,132;22.8;0.0%;50,806;;;24.61%;;;;;27.07;112.041;112.04;16;;;;;;;;;;;;;;459;3,214;10,444;1,393;;;;106.88;;;;;;;;;;;;;;;;;;;;;;;;;
2022;Enero;January-2022;SOFSE;Roca;ROC - Ezeiza-Cañuelas-Monte-Lobos (d);Diésel;46,029;;;46,029;133.7%;46,029;138,087;;;138,087;133.7%;41.3;0.0%;;;3.0;;;395,712;;;96;;;1,633;259;1,374;133.7%;1,289;85;78.93%;95.00%;;93.81%;84.14%;-4.56%;32,422;116.6%;1,211;114.2%;24;8;-7.3%;168;1;5.3;-7.3%;3.18%;-7.3%;737,749;22.8;0.0%;32,322;;;29.94%;;;;;26.78;112.041;112.04;16;;;;;;;;;;;;;;289;2,026;6,585;1,232;;;;108.94;;;;;;;;;;;;;;;;;;;;;;;;;
2022;Febrero;February-2022;SOFSE;Roca;ROC - Ezeiza-Cañuelas-Monte-Lobos (d);Diésel;48,776;;;48,776;178.9%;48,776;146,328;;;146,328;178.9%;41.3;0.0%;;;3.0;;;419,328;;;96;;;1,477;21;1,456;178.9%;1,372;84;92.89%;95.00%;;94.23%;98.58%;-1.03%;47,270;192.3%;1,946;186.2%;32;11;4.8%;168;1;7.4;4.8%;4.38%;4.8%;1,075,610;22.8;0.0%;48,892;;;33.28%;;;;;24.29;112.041;112.04;16;;;;;;;;;;;;;;422;2,954;9,600;1,306;;;;111.55;;;;;;;;;;;;;;;;;;;;;;;;;
2022;Marzo;March-2022;SOFSE;Roca;ROC - Ezeiza-Cañuelas-Monte-Lobos (d);Diésel;52,562;;;52,562;158.1%;52,562;157,685;;;157,685;158.1%;41.3;0.0%;;;3.0;;;451,872;;;96;;;1,633;64;1,569;158.1%;1,476;93;90.39%;95.00%;;94.07%;96.08%;-2.89%;58,025;190.3%;2,167;195.8%;37;12;12.5%;168;1;8.4;12.5%;4.98%;12.5%;1,320,335;22.8;0.0%;53,920;;;25.08%;;;;;26.78;112.041;112.04;16;;;;;;;;;;;;;;518;3,627;11,784;1,407;;;;114.53;;;;;;;;;;;;;;;;;;;;;;;;;
2022;Abril;April-2022;SOFSE;Roca;ROC - Ezeiza-Cañuelas-Monte-Lobos (d);Diésel;47,503;;;47,503;-1.9%;47,503;142,509;;;142,509;-1.9%;41.3;0.0%;;;3.0;;;408,384;;;96;;;1,565;147;1,418;-1.9%;1,311;107;83.77%;95.00%;;92.45%;90.61%;-3.82%;57,477;124.1%;2,230;128.6%;41;14;128.4%;168;1;9.2;128.4%;5.46%;128.4%;1,307,866;22.8;0.0%;55,250;;;-64.96%;;;;;25.78;112.041;112.04;16;;;;;;;;;;;;;;513;3,592;11,673;1,272;;;;118.23;;;;;;;;;;;;;;;;;;;;;;;;;
